event_id,name,city,address,start_time,end_time,curr_capacity,max_capacity,owner_id,category,description,active
2aa9d956-2f93-4836-a50d-726e07174e11,popular,Kitchener,81 Ash Court,2024-10-17 21:56:16,2024-10-18 02:56:16,0,100,da34bffe-d308-41c8-bb69-f3e67125f31b,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
0749713a-b267-419d-9400-8721d1ae916c,resource,Kitchener,1 Pine Road,2024-09-17 22:22:22,2024-09-18 05:22:22,0,100,6f1844e3-a38b-41ff-aa95-088ce5f5f06c,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
8d7460e4-0f97-4cdb-9834-953b12929d30,news,Markham,81 Cedar Lane,2024-09-11 04:31:01,2024-09-11 08:31:01,0,100,44fe280f-6e96-4330-afc4-d67fe81bb2e1,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
5119cf4a-8715-4870-a146-6def6bb3ccad,wide,Hamilton,100 Oak Avenue,2025-03-09 09:33:34,2025-03-09 10:33:34,0,100,b42902f2-a797-4011-96bc-77c51f981254,Karaoke,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
30e48ecd-7340-48fe-ad76-a391cfd251b6,probably,Hamilton,86 Cherry Drive,2024-10-08 13:11:16,2024-10-08 20:11:16,0,100,69778255-8f4b-4de3-92d8-4a78c7493c88,Karaoke,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
185fd38c-5e00-4ad5-8334-a49142754ee3,fast,Hamilton,61 Oak Avenue,2025-06-06 15:01:42,2025-06-06 21:01:42,0,100,bac2c71a-e5e5-4a46-8670-c83e5b9c7395,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
9e01c439-76c4-4554-b396-913ce667ea89,room,Toronto,100 Birch Boulevard,2025-01-17 23:43:49,2025-01-18 06:43:49,0,100,a53b58b6-1d0c-4457-9ebb-786160191627,18+,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
48f26889-2041-497a-9186-ca00f8d85ad7,become,Vaughan,18 Willow Way,2025-05-29 03:58:20,2025-05-29 06:58:20,0,100,95d0bb50-cb3d-4a8e-9f19-bdbf75c29288,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
9e7a3624-25da-4c4d-adf8-fb7cc81fa599,walk,London,62 Cedar Lane,2024-12-28 18:24:37,2024-12-29 00:24:37,0,100,cab4245d-9677-4a83-858c-342fdce73bfb,Food,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
984f9893-b2d3-433b-b534-1a09e687b1e9,rather,Hamilton,29 Birch Boulevard,2025-05-24 05:41:26,2025-05-24 10:41:26,0,100,fe6abfd4-8930-4657-b3d2-f752e59f8ecc,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
01dbb565-6aaf-4ea0-bcc4-60f0e9522e71,agree,Mississauga,29 Ash Court,2025-06-03 07:12:03,2025-06-03 09:12:03,0,100,9f5fd32a-d79a-46d4-ba7b-f09a02abd4c6,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
92589cac-d6d8-4c7c-9c6d-066aee7312e8,into,Kitchener,50 Willow Way,2024-10-04 15:40:15,2024-10-04 22:40:15,0,100,f8cc98ed-06cc-405a-b5b9-4dacd2912bc1,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
fd31b3df-8a87-4563-989a-7baf5dd1e62c,allow,Mississauga,21 Ash Court,2024-08-08 01:35:15,2024-08-08 07:35:15,0,100,ba177ee1-560e-427e-8040-383e5b42a78b,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
de526f91-3f45-47cb-876d-b27f7a22230f,resource,Kitchener,67 Willow Way,2025-02-16 18:58:42,2025-02-16 23:58:42,0,100,8bfdfa68-c988-4115-8ad6-d5c8f9d1d7a6,18+,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
c504a468-19e3-493d-ac71-700d2ffc9fcd,if,Ottawa,18 Oak Avenue,2025-03-27 02:40:10,2025-03-27 07:40:10,0,100,b9917f14-4c31-4c52-ac03-3a0e46015077,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
63cb712e-1ef0-4d66-b877-ac96cd37cc9f,market,Hamilton,20 Oak Avenue,2025-02-26 21:56:20,2025-02-27 02:56:20,0,100,199082a8-d2b4-4100-a327-45c63ba9fd9d,Party,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
fed24166-9c7d-477d-8b7e-461bc7347ce2,machine,Kitchener,87 Cedar Lane,2024-11-28 02:15:21,2024-11-28 10:15:21,0,100,a497cbc8-6042-4803-9800-c4f179a432b8,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
955df4ec-8706-4e2f-b5a0-f1afc79c9c5f,final,London,34 Walnut Street,2024-12-11 21:07:04,2024-12-12 00:07:04,0,100,f4664264-f9cd-444a-b5d8-ffc70cc1dd45,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
360af2d0-3745-4dda-ab62-88b0d4402ca7,watch,Kitchener,32 Willow Way,2025-04-07 21:50:49,2025-04-08 03:50:49,0,100,df21209a-8eca-4f5c-a221-db485e53c60a,MeetnGreet,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
374dd02b-c629-46f0-a225-6a6f3cf31229,table,Mississauga,14 Willow Way,2025-07-09 04:08:46,2025-07-09 05:08:46,0,100,c1e5f4de-2edd-4c74-9a89-13590941765a,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
641a7011-e764-451e-b085-4833b35ec8f4,admit,Brampton,19 Ash Court,2024-09-28 19:48:37,2024-09-28 22:48:37,0,100,ff5734be-8968-4504-ba1c-3c6982133299,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
080284c5-8839-4aaa-9317-c8f7c56103e6,man,Toronto,90 Pine Road,2025-04-03 07:51:13,2025-04-03 12:51:13,0,100,d969756f-dcb5-494a-93b4-76bcab45d649,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
c34c5acd-d6cd-4a94-a917-1c863140cf7d,no,Mississauga,98 Birch Boulevard,2024-10-15 21:15:34,2024-10-15 22:15:34,0,100,192090e4-bdd5-4828-99a0-5c481bb06fa5,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
5f6ccf3a-fe5c-4e54-834e-3683c4a07ec5,final,Brampton,88 Oak Avenue,2024-09-17 11:39:57,2024-09-17 14:39:57,0,100,69778255-8f4b-4de3-92d8-4a78c7493c88,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
a78d1dd3-b706-4837-b192-7e122244eb3c,who,Mississauga,47 Ash Court,2024-11-15 04:35:15,2024-11-15 06:35:15,0,100,96a9ebcb-31e4-4b9c-82d3-3507e3ef7724,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
a6e1fe06-a794-42f3-a77b-7a25cc6962ff,start,Kitchener,41 Willow Way,2025-03-28 07:26:05,2025-03-28 14:26:05,0,100,c454bf9e-c964-491a-859f-34f2dfe8a123,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
e1a20ba1-ad74-4007-84d0-49e86e5f8535,pressure,London,69 Willow Way,2025-06-13 20:31:31,2025-06-14 00:31:31,0,100,b2e19413-f5bc-4334-b326-c63d017c3f58,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
e232e231-aea5-4590-8d60-667e65bf7815,red,Hamilton,55 Cedar Lane,2024-11-03 07:40:00,2024-11-03 10:40:00,0,100,1de8faf5-4062-44d4-8e6d-32ca115d246f,MeetnGreet,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
042814b7-9ebc-47ce-a090-2ae73fdb2ceb,answer,Brampton,72 Cedar Lane,2024-11-27 20:04:22,2024-11-28 00:04:22,0,100,ea7da2d7-5c77-4d55-a7b6-80786e7f172d,Food,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
936d5aac-a7e9-4025-9226-3a2381c4c809,west,Ottawa,28 Birch Boulevard,2025-01-28 02:10:11,2025-01-28 09:10:11,0,100,2ee78923-5947-435e-bbe8-72e56ee7380a,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
790eee9d-6fca-4db2-be8b-79fae30c1210,throw,Toronto,12 Willow Way,2025-04-27 17:16:34,2025-04-28 00:16:34,0,100,b42902f2-a797-4011-96bc-77c51f981254,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
bbcd3bff-b073-4424-a2f2-f0823de4e3f2,poor,Hamilton,6 Maple Street,2025-02-13 02:53:06,2025-02-13 04:53:06,0,100,3adad514-35f1-41d1-bfaf-ed6e2d909a76,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
c6be5ce5-7378-4e8e-a1c3-ba7b2dda7777,coach,Brampton,2 Willow Way,2025-05-15 22:32:20,2025-05-16 05:32:20,0,100,11c076d1-04b7-4c5a-b4fd-81ff86812e1a,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
476fda1e-02e4-4232-98ae-13bdf0809af0,impact,Hamilton,13 Walnut Street,2025-01-20 10:47:44,2025-01-20 14:47:44,0,100,96a9ebcb-31e4-4b9c-82d3-3507e3ef7724,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
955b2bfc-9131-4164-a608-1ffbc2f12657,describe,Toronto,69 Oak Avenue,2024-11-01 22:11:11,2024-11-02 00:11:11,0,100,f1803a89-884d-4545-a3cf-142a9dd3155f,Karaoke,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
e3596473-7a15-45a3-bf50-d748b4ceffa4,daughter,London,28 Maple Street,2025-01-24 12:33:51,2025-01-24 16:33:51,0,100,536d5d34-1e38-4150-933a-574e7f8f8e01,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
1392fbb5-6ae9-4e25-9deb-2a4a2f9dad95,car,Mississauga,56 Birch Boulevard,2024-12-19 15:36:56,2024-12-19 20:36:56,0,100,926de3d0-8dbd-4ebd-9aff-386a7184f329,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
643757c3-3b08-417b-9c76-5dfa97057245,reason,Vaughan,55 Pine Road,2025-04-28 17:47:29,2025-04-28 18:47:29,0,100,1cd20e10-839e-4cbd-b7ce-90d0efd969dd,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
924f916d-f45d-42d8-b92f-39d60326f191,sign,Windsor,29 Oak Avenue,2025-02-03 09:39:43,2025-02-03 15:39:43,0,100,f19d12ff-155f-43a2-8f25-de4a229b3f77,Karaoke,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
65a59f5f-a317-4012-82d4-3487769683cd,would,Brampton,28 Birch Boulevard,2024-08-20 10:25:22,2024-08-20 18:25:22,0,100,03cfd32a-a67e-4726-bad4-e18a853188e7,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
e2becb04-cd69-4c74-a4e3-6ce2e59aa346,relationship,Kitchener,40 Birch Boulevard,2025-01-14 10:52:15,2025-01-14 12:52:15,0,100,15d39dae-7646-401a-a386-7a613482e77b,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
a0f73f67-dc9e-4a95-8e1b-110995cb02eb,language,Markham,70 Pine Road,2024-11-18 13:07:36,2024-11-18 17:07:36,0,100,1f76a700-0ee4-4ad0-9a99-6f6c4b1464fe,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
c5d39241-8e49-4284-b9e6-2f3a7bcea99f,wait,Brampton,16 Cherry Drive,2025-04-26 12:32:05,2025-04-26 15:32:05,0,100,9bd47850-b7ef-4b77-9ae6-0d396117fe58,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
ce1cad1e-a225-4183-adca-74c7a4acb393,interview,Toronto,37 Elm Street,2024-11-16 22:13:06,2024-11-17 03:13:06,0,100,0758f71f-e2ef-49fb-9810-88e634fc25c4,Karaoke,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
263ff919-002b-4fc9-8816-2ee9aae16d8d,pass,Windsor,3 Oak Avenue,2025-04-27 12:39:04,2025-04-27 13:39:04,0,100,8703690d-e0b9-46cd-9ca9-3fac399f375e,18+,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
16d0bab5-6c46-4f21-85c6-6cf56469015a,difference,Mississauga,32 Cedar Lane,2025-05-07 13:19:16,2025-05-07 21:19:16,0,100,10f2f823-f96f-4a27-beb9-93e513cd00d8,18+,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
9616d046-2b64-42b2-a33d-0b627343b0c6,property,Toronto,50 Walnut Street,2024-11-20 10:05:11,2024-11-20 18:05:11,0,100,d57d89e2-953f-45af-82ad-1d924c722894,18+,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
e3f00394-ae60-4e3f-be4e-00d4dbce4904,cover,Hamilton,25 Willow Way,2025-03-30 21:04:04,2025-03-31 05:04:04,0,100,5d307c73-2f15-4d67-94d2-c2edaa8829cc,Food,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
df0fe879-6717-4f3c-8451-c23d8aed8871,red,London,85 Walnut Street,2024-11-29 07:34:01,2024-11-29 12:34:01,0,100,c3aff4cf-62af-4587-8a57-f8236fcf0da5,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
84a975ed-6006-46fa-a2e6-e47c5ca7f86f,real,Vaughan,74 Maple Street,2025-02-18 17:38:58,2025-02-18 20:38:58,0,100,65e2231e-ca48-46a7-9fa5-13bc597737e9,Party,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
db105ace-713f-463d-b907-f6ae2e14e1f9,pretty,Kitchener,60 Cedar Lane,2024-07-30 00:27:45,2024-07-30 02:27:45,0,100,c524e0ac-c0ab-4448-a4d3-5681000a9be2,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
0f94df47-7800-4c7e-bf69-08d86312f8a0,agency,Brampton,28 Pine Road,2024-09-19 11:07:42,2024-09-19 13:07:42,0,100,43a36e98-b474-457e-a8e8-e1431bee9c7b,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
6c0fc937-38d8-4124-92ca-737a76a3e2f5,forget,London,79 Oak Avenue,2025-04-10 02:02:19,2025-04-10 07:02:19,0,100,944b442b-459e-4417-bf37-46c8308c4296,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
c5966d50-1eed-4601-98f4-3e4299ece36d,ground,Brampton,84 Elm Street,2024-10-24 13:29:53,2024-10-24 15:29:53,0,100,b5d3c01d-2dfd-4a7b-99b1-a98c3e5cfbbd,18+,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
fda484bd-b7d4-4f50-a753-6c4af6a176af,area,Hamilton,59 Cedar Lane,2024-12-08 10:01:37,2024-12-08 16:01:37,0,100,55324ea7-16e4-41f8-8ffb-178aa2cc9e22,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
2c888f13-21a9-4e78-bb1e-dee49ffc81d1,relate,Kitchener,67 Walnut Street,2024-10-29 19:25:00,2024-10-29 20:25:00,0,100,97aa5564-12db-43c1-9299-04fd5c3b0737,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
c33548ba-f109-4ea8-b6e4-952d327ade5e,food,Kitchener,5 Cedar Lane,2025-02-11 03:28:11,2025-02-11 04:28:11,0,100,c114b223-9c28-4544-96e4-3cc85811c6b0,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
bc6be468-7804-4aeb-a045-019c08dc6323,area,Ottawa,72 Ash Court,2024-08-06 11:52:35,2024-08-06 17:52:35,0,100,dd0da504-baa1-4881-9d5a-eae70ddb45d9,18+,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
3bda8d69-c818-4203-ba7e-c66b86928f73,laugh,Windsor,35 Birch Boulevard,2025-04-03 17:18:05,2025-04-03 18:18:05,0,100,4967539e-223f-4ca3-be72-c03e652de374,18+,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
bf6103c3-b063-4433-87cf-da0225cc08f3,window,Markham,67 Birch Boulevard,2024-12-17 23:57:19,2024-12-18 02:57:19,0,100,858977c5-1e08-4381-bf2f-de36a37fbb00,Food,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
cb417d76-6e64-44a5-b215-a7e7efc380c6,manager,Vaughan,2 Walnut Street,2024-08-21 12:53:11,2024-08-21 19:53:11,0,100,53ae82e1-a779-4611-92ca-9804c906c6a0,Party,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
d5bef2ca-f485-45cf-be3b-82642a300ae9,visit,Ottawa,21 Willow Way,2025-01-14 04:57:35,2025-01-14 08:57:35,0,100,c8e5ef5b-5120-416c-8a73-8a38e7d6f5eb,Party,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
19964ad1-bf0f-4fe5-a7ad-87cb27ce9d01,service,Kitchener,92 Pine Road,2025-01-11 21:59:42,2025-01-11 22:59:42,0,100,3533b6c5-7e8a-438e-90d2-e6386e0cd301,Karaoke,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
56c31826-7d94-4325-bf6c-70f712860fb0,executive,Ottawa,48 Ash Court,2024-08-09 11:38:53,2024-08-09 12:38:53,0,100,64ccd7e9-f5e7-4e8c-9988-ab94b70eb7d9,18+,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
e873ee82-1957-4933-a1e9-7d9ffcfeaa9a,politics,Ottawa,58 Walnut Street,2024-07-22 14:36:42,2024-07-22 21:36:42,0,100,1cd20e10-839e-4cbd-b7ce-90d0efd969dd,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
1bbb85d0-d066-4e61-8750-c1ecdd4bedd1,above,Ottawa,89 Elm Street,2025-03-22 23:01:58,2025-03-23 05:01:58,0,100,8e1fc732-5e80-4ca7-99b3-2c5dc83ad0e5,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
1dfbaaa6-77bd-4127-9f5b-017930e9adde,from,Hamilton,31 Walnut Street,2024-10-18 05:11:48,2024-10-18 08:11:48,0,100,68893ac2-aeef-4606-8860-83d1cd94be8f,Food,Join us for the annual Community Charity Run on August 15th where participants of all ages come together to support local nonprofits. The event will feature a 5K run/walk live music and food trucks. All proceeds will benefit community outreach programs.,True
5403cc5c-0339-449c-9451-c1dbe8a0c781,fast,Kitchener,63 Oak Avenue,2024-07-25 15:44:48,2024-07-25 21:44:48,0,100,9f5fd32a-d79a-46d4-ba7b-f09a02abd4c6,Party,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
f7ed89b2-8c6e-4bdd-b847-387987e93ec9,too,Markham,40 Walnut Street,2024-08-03 08:13:52,2024-08-03 14:13:52,0,100,fea09fb8-da7f-4dc6-8ca4-86f0af338566,Food,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
365ad47e-5534-4306-a320-f35da556d68a,leg,Ottawa,52 Cherry Drive,2024-10-02 00:31:51,2024-10-02 03:31:51,0,100,2f3de459-0bec-4c3e-9a6a-6d9a3d71fb3e,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
f59f0204-c88b-4026-bb94-691fb0fa53b7,political,Hamilton,20 Cherry Drive,2025-03-06 14:36:54,2025-03-06 15:36:54,0,100,1577d547-4f3f-42c4-803a-bb82da202ea7,MeetnGreet,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
141a9265-ea0c-4e28-941e-7bb15316736f,special,Vaughan,10 Elm Street,2024-12-30 00:57:08,2024-12-30 08:57:08,0,100,ab03b989-02d0-4664-a188-8d9c5e64f138,MeetnGreet,Bring your blankets and enjoy a magical evening under the stars at our Outdoor Movie Night on September 10th. The featured film is a family-friendly classic and concessions will be available. Gates open at 7 PM and the movie starts at dusk.,True
18fcd3d7-f0bd-4ff2-ab10-33f49f6b5d86,live,Mississauga,53 Walnut Street,2025-03-15 09:14:36,2025-03-15 12:14:36,0,100,f6131215-fcbf-4d37-a6e5-db1f7b0dddff,18+,Experience a culinary adventure at the Summer Food Festival on July 20th featuring diverse dishes from around the world. Enjoy live cooking demonstrations sample gourmet treats and listen to local bands. Perfect for food enthusiasts and families alike!,True
